user_id,user_name,time,rating,review,gmap_id,business_name,latitude,longitude,business_desc,avg_rating,num_of_reviews,label
105729881086866838822,Jason Crumby,2019-07-17 16:13:20,5.0,Best breakfast in Vegas,0x80c8c43c0ab262c1:0x3bfda9a276346b48,Hash House A Go Go at The LINQ,36.1181814,-115.1709729,"['American restaurant', 'Bar', 'New American restaurant']",4.4,8913,relevant
104203479366578574621,Eric Williams,2020-01-30 02:06:40,5.0,Such a great range of cards and souvenirs. Nice to browse all the different items.,0x80c8c39a23fd8f9b:0xa906b93f7894b98d,Gamblers,36.1633862,-115.1508379,"['Gift shop', 'Game store']",4.4,206,relevant
114847525769682025698,Touch Down,2021-01-19 21:00:00,1.0,"I filled the car up with gas and somehow I was charged $28.00 for two gallons that my receipt says was short. The car rental terminal in Vegas is quite a ways from a gas station. Sneaky, immoral business practices in this pandemic. Car smelled of weed at pickup as well.",0x80c8c59d126ab02f:0x921c39240f19f43f,Avis Car Rental,36.06009,-115.16442,['Car rental agency'],3.5,1882,relevant
106736871858473412677,robert serano,2020-07-11 04:00:00,5.0,Unbelievable delicious,0x80c8d1de3f953f2d:0xa8756c11a1a3d6f3,Pizza Rock,36.0202383,-115.0895146,"['Pizza restaurant', 'Restaurant']",4.4,1028,relevant
109794727129780095772,Kyler Quinlan,2014-04-24 00:40:00,3.0,All way's crouded,0x80c8b8bc9ab2b721:0x39d6d09ac3604385,McDonald's,36.0993207,-115.2978967,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.7,538,relevant
117275870868355122288,Rick Jonah,2018-10-03 23:40:00,4.0,Good Indian food. Fast service. Very friendly staff. Try their chicken wings. Interesting blend of American and Indian cuisine. I recommend giving it a try.,0x80993eb83a9ea1c3:0xcc65e360faeb87cf,Cafe Masala,39.543491,-119.717686,"['Indian restaurant', 'American restaurant']",4.6,298,relevant
114611388020408112675,Alexia Picanso,2018-12-16 19:53:20,5.0,"Hellen is so amazing! She's been doing my grandma and I eyebrows for a long time!! She always does the best work, I will continue to only get my eyebrows done by her!",0x80c8ce5e8d93a22d:0xe02cb8c8cf70bcb7,Lee Nails,36.0117867,-115.138032,['Nail salon'],3.7,74,relevant
101430220886048757739,Bob Jhonson,2019-01-28 18:26:40,4.0,"I love Hard Rock for everything! For the special atmosphere, for the best alcoholic cocktails, for the service, for the music in the hall, for the excellent delicious food and huge portions!",0x80c8c4336b255c33:0x3a3c1d55963f949c,Hard Rock Cafe,36.104206,-115.1724294,['American restaurant'],4.4,6655,relevant
110590173748611518801,fraud wow,2017-12-22 10:53:20,3.0,Marked up like every other vapor shop. But who cares it's convenient for your time not your pockets I guess. Good place to go to get tanks and advice. I absolutely hate there in house juices. The nicotine is way to strong even at Lower levels like 3,0x80c8ea1f72687c79:0x1f77752cf10a3d62,Viva Las Vapor,36.2397373,-115.1925286,['Vaporizer store'],4.8,144,relevant
108756388971833345746,Kyle Okiec,2019-10-12 08:46:40,4.0,Nice place. They do me pretty good there. I've been here for both a hair cut and beard trim. Probably a dozen times. I haven't been going as much due to financial issues. The cuts are expensive but not drastic. Just a cut is like $32. But the whole nines yards is what makes this place special. They always offer you a drink. Want a beer with your cut? Go for it!,0x80c8c7adde166805:0x90be41e1c26c907a,American Male Southwest,36.078686,-115.241801,"['Hair salon', 'Day spa', 'Nail salon', 'Hairdresser', 'Waxing hair removal service']",4.4,78,relevant
110012739504028116774,my beats huie,2018-12-13 00:13:20,2.0,Sausage was not cooked all the way,0x8098e81d092b9535:0xc8f0ffb222f15ccd,Denny's,39.6150302,-119.216813,"['Diner', 'American restaurant', 'Breakfast restaurant']",3.6,775,relevant
105742128546819422271,Mitchell James,2019-08-12 17:13:20,5.0,Awesome,0x80c8c695f9959cf1:0x2cf9960ad755231b,Blueberry Hill Restaurant & Bakery,36.1150363,-115.207636,['Family restaurant'],4.5,3504,relevant
109019321250086529044,Alberto Fantato,2019-07-13 17:46:40,4.0,Good service!!,0x80c8cf60cb6f8dc3:0x7074310f1677d61a,McCarran Rental Car Center,36.0600243,-115.1651112,['Car rental agency'],4.2,9798,relevant
101813863250632227792,Kenneth F.,2018-11-14 01:46:40,5.0,"Food is genesourly served. The atomphere is very comfortable and clean. The employees where very personable and patient and helpful, most for sure myself and fiancee we'll be returning.",0x80c8d07d841ff4bd:0x7a6c69b0945556de,Teriyaki Madness,36.0833804,-115.0473868,"['Asian fusion restaurant', 'Caterer', 'Fast food restaurant', 'Gluten-free restaurant', 'Japanese restaurant', 'Restaurant']",4.4,328,relevant
108173615764974101146,Manuel Gonzalez-robles,2018-03-23 21:20:00,5.0,Best pancakes,0x80c8e983b4bc8f8b:0xa97ec612839430e3,Denny's,36.2608492,-115.1804172,"['Diner', 'American restaurant', 'Breakfast restaurant']",3.8,993,relevant
110667622012427969352,you rabbi,2021-04-05 08:06:40,1.0,There is constantly a small of a bad sewer line,0x80c8c5cd93b9d10b:0xfbd5badbe48b0958,Starbucks,36.1004703,-115.17136,"['Coffee shop', 'Cafe', 'Coffee store', 'Espresso bar']",4.0,187,relevant
101569211954490817719,Michelle Griffin,2021-01-04 19:53:20,5.0,Fresh and hot every time,0x80c8db63a41e1a3d:0x9c382b7a31986e70,Denny's,36.1647748,-115.0616705,"['Diner', 'American restaurant', 'Breakfast restaurant']",4.0,2381,relevant
110252836811685420636,Marilyn B Ma,2016-06-24 23:13:20,5.0,"The best dental appointment I have ever had. They even had a complimentary hot paraffin wax treatment for my hands, complete with spa mitts! I have never been so relaxed while in a dentist chair. I highly recommend Rose to anyone looking for a family dentist.",0x80c8db57389cb9af:0x62caeda84826e2c0,Rose Cosmetic & Family Dentistry,36.1592979,-115.0836715,"['Dentist', 'Cosmetic dentist', 'Emergency dental service', 'Teeth whitening service']",5.0,98,relevant
114682117614549034260,Antonio Pastini,2014-08-31 04:40:00,5.0,"Outstanding. This is the Best Indian Restaurant in all of Northern Nevada. Great Food, Very clean, authentic Indian. I would recommend this to my best freinds.",0x809940be9907171b:0xd958542fd89c3798,India Kabab & Curry,39.5129179,-119.8068592,"['Indian restaurant', 'South Asian restaurant', 'Vegan restaurant', 'Vegetarian restaurant']",4.1,888,relevant
116514435626840731740,Sherry Lockhart Hicks,2019-12-29 09:00:00,5.0,Really good burgers. Bottomless fries. Salads and sandwiches are really good too. Always have good service. Dont forget to save room for dessert. Mud pie is to die for.,0x80c8eb4395197c5f:0xda4864d0455c0e27,Red Robin Gourmet Burgers and Brews,36.27143,-115.2664871,"['Restaurant', 'American restaurant', 'Hamburger restaurant', 'Takeout Restaurant']",4.3,1656,relevant
116672988787612446812,Tracylynn Cobb,2019-09-07 01:33:20,5.0,"Great service, great tasting food. We had a party of 7 and order was correct!",0x80994074ed8bc5ed:0x4d75840c752b5f5d,Five Guys,39.4774514,-119.7928783,"['Hamburger restaurant', 'American restaurant', 'Fast food restaurant', 'Hot dog restaurant', 'Hot dog stand', 'Restaurant']",4.3,1020,relevant
114790764023875481061,Anastasia Popova,2016-06-22 12:53:20,5.0,"Fantastic food, so fresh!!! I will come back many many times for sure! Very nice staff:)",0x80c8c6b7bd694e81:0xb0843258cdd4a1e6,Kabuto-edomae sushi,36.1265528,-115.2099389,['Sushi restaurant'],4.8,327,relevant
116265585195009001500,Robert Bailey,2018-01-12 18:00:00,5.0,"Visit to the dermatologist. Excellent service from reception, nurse and doctor.",0x80c8d117ec226fcf:0xeacc89c9e4411751,Touro University Nevada,36.0428885,-115.0239025,"['Private university', 'College', 'Medical school', 'University']",4.2,28,relevant
102839905695132208579,Avelina Johnson,2021-03-22 16:20:00,5.0,"Waiting was minimal, the person who helped me was patient, knowledgeable and respectful, service was satisfactory it was a good experienced! Thank you all!",0x80c8eabc3ec8550d:0x96be63b6aff35cef,Ted Wiens Tire & Auto,36.218684,-115.2641575,"['Tire shop', 'Auto electrical service', 'Auto repair shop', 'Brake shop', 'Car battery store', 'Car inspection station', 'Diesel engine repair service', 'Oil change service', 'Wheel alignment service', 'Wheel store']",4.4,418,relevant
103881312305795346948,Stephanie Gutierrez,2018-01-28 00:40:00,5.0,I went to the store Without planning on buying a dress and I completely fell in love with the first one I tried!! I had to get it. I couldn't beat the price and Angie was tremendous help!,0x80c8c3f783d16be9:0xb1fd3958c3b89763,David's Bridal,36.1452628,-115.1766418,"['Bridal shop', ""Children's clothing store"", 'Clothing alteration service', 'Clothing store', 'Dress store', 'Plus size clothing store', 'Shoe store', 'Wedding service', 'Wedding store', ""Women's clothing store""]",4.6,1598,relevant
101856523042124259417,Steven Foust,2019-02-18 08:53:20,5.0,Great team working here. Dom was very helpful and made sure I understood any issues I had with my vehicle. They take care of their customers and your vehicle. Will keep coming back.,0x80c8e9b76edc70cd:0x65e516e4fc9474ff,Meineke Car Care Center,36.2535068,-115.1523864,"['Auto repair shop', 'Auto radiator repair service', 'Auto tune up service', 'Brake shop', 'Car battery store', 'Car repair and maintenance', 'Mechanic', 'Muffler shop', 'Oil change service', 'Tire shop']",4.6,268,relevant
112036002787399324934,Mar Neri,2019-05-04 20:00:00,2.0,"I was in love with mandarin oriental, it was a unique hotel in Las Vegas, with exquisite ambiance and decorations. Right now it's like most others, very disappointed.",0x80c8c5171374e1c7:0x868c058c68d09c1d,Waldorf Astoria Las Vegas,36.1059517,-115.173164,['Hotel'],4.5,828,relevant
118148605128057340812,jahir reyes,2019-12-12 00:20:00,5.0,(Translated by Google) Very good food. And luxury care. (Original) Muy buena la comida. Y la atención de lujo.,0x80c8c592bfc556c5:0x8765516b5ba34aa7,Peru Chicken Restaurant,36.1453035,-115.1180248,"['Restaurant', 'Peruvian restaurant']",4.5,338,relevant
108401778899392808429,Brian Brian,2018-07-21 02:26:40,5.0,I have been here at peppermill for years and years Great atmosphere ..solid gaming and sportsbook I am a poker player and this poker room is elegant and superb and full of action ...any time. Stay here or play here I would recommend to all,0x8099408f45e4b2d3:0x526fa0636ddaf36c,Peppermill Resort Spa Casino,39.498243,-119.8014801,"['Resort hotel', 'Casino', 'Day spa', 'Hotel']",4.4,9998,relevant
110332137015864033507,Elizabeth Jones,2021-01-21 03:33:20,5.0,Excellent experience. Our waiter Victor was awesome. I highly recommend a stop here for a nice date night in Las Vegas!!,0x80c8c430cb5147bd:0xa286b6508b85ce87,Gordon Ramsay Steak,36.1127578,-115.1712046,['Steak house'],4.2,3276,relevant
103576356236583007731,Tara Brown,2020-03-15 02:40:00,5.0,They take care of your baby,0x80c8c11e96309187:0x83f9d65599e268cc,Animal Kingdom Grooming & Daycare Jones,36.1967203,-115.2236286,['Pet groomer'],4.6,52,relevant
115602732277690156286,Karen Moses,2018-07-24 13:46:40,5.0,Love the bang bang shrimp tacos!,0x80c8bf7ff330a9b1:0xfec58c092875eaa1,Bonefish Grill,36.1585639,-115.2852075,"['Seafood restaurant', 'American restaurant', 'Bar & grill', 'Brunch restaurant', 'Californian restaurant', 'Caterer', 'Gluten-free restaurant', 'Takeout Restaurant', 'Restaurant', 'Wine bar']",4.6,1003,relevant
105333095097073013729,Rachael Strahan,2018-09-19 01:20:00,5.0,"Best frozen drinks, EVER!",0x80c8c430d9450503:0x6fcf2dcc085ad36b,Fat Tuesday,36.1094794,-115.1707392,"['Bar', 'Cocktail bar']",4.5,636,relevant
106057522716578314419,E Harrison,2019-12-16 04:20:00,5.0,Had a great local beer and really tasty food. Really nice service and the seating outdoors was great even in December,0x80c8c43a6b9e5cb3:0x1395057d6243c395,Beer Park,36.1122241,-115.17262,"['Bar & grill', 'American restaurant', 'Beer garden', 'Beer hall', 'Sports bar']",4.2,1697,relevant
109164073108853621900,Aundreya Garcia,2018-05-15 02:06:40,5.0,"I absolutely love the natural grocers! Super friendly and helpful service, without being overbearing like other stores. Easy place to be healthy without the labor:)",0x80c8d05cd096d1ff:0x98e64949f2d8a2d,Natural Grocers,36.0642745,-115.0577774,"['Grocery store', 'Greengrocer', 'Health food store', 'Natural goods store', 'Organic food store', 'Organic shop', 'Produce market', 'Vitamin & supplements store']",4.5,376,relevant
116509513548313627696,Fernando Castañeda,2017-03-21 09:53:20,5.0,(Translated by Google) Excellent place (Original) Excelente lugar,0x80c8c396eaebca97:0xe531334800dea520,Las Vegas North Premium Outlets,36.1640488,-115.1575135,['Outlet mall'],4.4,9998,relevant
111659803330560529868,Richard Enriquez,2019-02-22 07:20:00,1.0,Worst Quality Hotel,0x80c8c3748d6803e7:0xcf3360d3982192a8,El Cortez Parking Garage,36.1691415,-115.1380491,['Parking lot'],4.1,28,irrelevant
102844060487172556723,Marshal Lane,2017-03-21 21:00:00,5.0,My home mountain!! <3,0x80999044bec9cdc7:0x7af466c35ed29291,Heavenly Mountain Resort,38.9611202,-119.8856486,['Resort hotel'],4.6,348,relevant
103947358960994691093,MF FENJEI,2019-02-08 01:40:00,5.0,"Clean store, organized staff and wise management.",0x80c8c7f2d8c7230f:0x9a64ea8b2cfc8a68,T-Mobile,36.1247755,-115.2442913,"['Cell phone store', 'Electronic parts supplier', 'Electronics store', 'Telephone company']",3.6,107,relevant
114162902353467455300,Deb Rogers,2019-03-09 14:00:00,5.0,It was beautiful! And the breakfast buffet was lots better then the Orleans,0x80c8c69929a4e157:0x3408652dadfedf7e,Palms Casino Resort,36.1145882,-115.1949339,"['Casino', 'Resort hotel']",4.3,9998,relevant
106703088908902557247,Steve Rudack,2019-04-22 16:20:00,5.0,"I really loved Dr Blanchard. He seemed very knowledgeable and very nice. I do have a lot of health issues, so having a good Doctor is very important.",0x80c8c532112f63f7:0xbb66e57606222804,"Lucius Blanchard, MD",36.1081617,-115.098956,['Dermatologist'],4.3,243,relevant
117336814385398871468,Amber L,2019-03-26 22:40:00,5.0,Amazing cookies and even better service! Absolutely love this place!,0x80c8eb988a03c8af:0x8d25050d24c8b72f,Crumbl Cookies Centennial,36.2626527,-115.2561145,"['Bakery', 'Cookie shop', 'Dessert shop']",4.9,1377,relevant
102125995220784406353,Sherlyn Yupo,2019-04-09 22:46:40,5.0,The food here is healthy and delicious at the same time really savory,0x80c8c520835f89d7:0x5ba23dfb4a2d2c68,La Casona Bar and Grill,36.1153932,-115.1140608,"['Mexican restaurant', 'Seafood restaurant', 'Taco restaurant']",4.1,618,relevant
113705298302462891352,madgie fulford,2020-01-28 22:20:00,5.0,Sam was amazing. Very thorough and explained everything! I'll definitely come back,0x80c8c4fe94819a3d:0x877d10da0f57f11c,Pisos,36.1136719,-115.1366663,"['Cannabis store', 'Herb shop', 'Herbal medicine store']",4.9,9998,relevant
116314895638014837002,David Blondfield,2017-10-27 21:33:20,4.0,Great prices. Good selection. Always a cost effective place to shop.,0x8099153ef8eeec4d:0x26c6686a8b7d88af,WinCo Foods,39.441787,-119.768291,"['Supermarket', 'Bakery', 'Butcher shop', 'Deli', 'Discount supermarket', 'Grocery store', 'Natural goods store', 'Produce market', 'Seafood market']",4.5,998,relevant
113661523956861197786,CHARLES TARNUTZER,2019-03-16 01:33:20,5.0,Quick return turnariund... 5 stars,0x80c8cf60cb6f8dc3:0x7074310f1677d61a,McCarran Rental Car Center,36.0600243,-115.1651112,['Car rental agency'],4.2,9798,relevant
103879520476926982425,Austin Jones,2019-12-13 04:06:40,5.0,"I was very skeptical after ordering my shutters and then reading the reviews on yelp, angies list etc. Marcel came out and gave our quote the same day we called and we discussed install before Christmas. Fast forward 3 weeks to install date and Casey came to do our install. Our shutters turned out beautifully and install was very fast and clean. Great job!!",0x80c8c6762546a925:0xda80e4bab771e120,Best Buy Shutters,36.0859489,-115.189537,['Window treatment store'],4.3,98,relevant
104232954497641003608,Sevi Leila,2020-08-19 01:20:00,2.0,Way overrated and overpriced.,0x80999a9a74643ee3:0x8982b322198f6521,Edgewood Tahoe,38.9679283,-119.9447672,"['Resort hotel', 'American restaurant', 'Fine dining restaurant', 'Golf course', 'Hotel', 'Spa', 'Sports bar', 'Wedding venue']",4.7,1878,relevant
115439040075504153212,Ken B.,2017-11-11 19:53:20,5.0,Oh my goodness.... the honey coconut chicken and waffles were amazing!!!!!,0x80c8c4fdaba8cf29:0x34ab1591ea1fe489,Blueberry Hill Family Restaurant,36.1142747,-115.1327773,['Family restaurant'],4.5,5121,relevant
106954233716261224318,Gustavo Martin,2017-07-23 06:06:40,5.0,(Translated by Google) Very good service (Original) Muy buen sevicio,0x80c8c30ac78f5eb7:0xebddbc52b374900e,Little Caesars Pizza,36.15977,-115.24463,"['Pizza restaurant', 'American restaurant', 'Chicken wings restaurant', 'Fast food restaurant', 'Pizza delivery', 'Pizza Takeout']",3.9,607,relevant
104071820499549572342,Gary Dickson,2020-08-18 19:46:40,5.0,Great place to workout and get back in shap. See in the gym.,0x80c8c4862c948d47:0x9c53a48e4cae7be9,Las Vegas Athletic Clubs Central,36.141464,-115.138334,['Gym'],4.0,775,relevant
100452701397296876480,Tizzle James,2020-06-14 10:20:00,5.0,Good services,0x80c8c46ad297fe47:0x14e43e84161f16fb,Charlie's Bar Grill,36.1271069,-115.1648303,['Bar & grill'],4.1,198,relevant
111536663584192387678,Robert Ewing,2017-01-23 02:53:20,3.0,Beautiful,0x80994071b79da49b:0x579701971cace476,Firecreek Crossing,39.4798568,-119.7958928,['Shopping mall'],4.1,2146,relevant
100050386902786197023,Lotty Britt,2019-12-11 21:33:20,5.0,The food here is really good and affordable. Wait staff are on top of things and I think I will most definitely be going back there soon. I would compare the food and service to Baldinis or Rail city casino which are 2 other smaller casinos in this area.,0x8099387a5f6c6b7b:0xa3b4b37db76b470d,Hobey's Casino & Restaurants,39.5813994,-119.7812289,"['Casino', 'American restaurant', 'Steak house', 'Tourist attraction']",3.9,2018,relevant
113228591678453924885,Tammythankyou123 Mclane,2020-11-18 17:20:00,3.0,Good fast food,0x809948ece2f735f5:0xb1b9f7cfbbcfd34c,McDonald's,39.6123193,-119.8494458,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.1,1049,relevant
116950213380021022069,James A Campbell,2017-06-06 17:26:40,5.0,Hot water heater went out Sunday morning. I was contacted by dispatch and a new one was installed by 3pm the same day. Most of the cost was covered by my 1st American Home Warranty. Outstanding service done by a professional plumber.,0x80c8c4aa5dd7127b:0xf08ddd0a8f9d6535,Ideal Services,36.0658499,-115.0191895,"['General contractor', 'Air conditioning contractor', 'Air duct cleaning service', 'Bathroom remodeler', 'Electrician', 'Kitchen remodeler', 'Plumber', 'Remodeler', 'Water damage restoration service']",4.4,1438,relevant
114981461119937558177,Virginia V,2018-12-12 02:00:00,5.0,Great good deals,0x80c8d0f44653f80b:0x18cdeee441ab4e8,Macy's,36.066773,-115.0403731,"['Department store', 'Beauty supply store', ""Children's clothing store"", 'Furniture store', 'Jewelry store', 'Lingerie store', 'Mattress store', ""Men's clothing store"", 'Shoe store', ""Women's clothing store""]",4.2,1598,relevant
108889502511747297190,Teresa Cortese,2019-11-18 04:06:40,5.0,"Forget Disney, this is the happiest place on earth.",0x8099400a6e4d9261:0xb53dd6d1a79e1e79,Hobby Lobby,39.47338,-119.789855,"['Craft store', 'Corporate office', 'Fabric store', 'Hobby store', 'Home goods store', 'Picture frame shop', 'Scrapbooking store']",4.4,2082,relevant
105622458003859203547,Jim Pierce,2018-10-30 20:06:40,5.0,"Best link sausage in the valley Great hash browns too Buttery crisp and soft, Yummy",0x80c8d40686e8daa9:0x3277d38cd476734b,PT's Gold,36.0128165,-114.9937533,"['American restaurant', 'Bar', 'Bar & grill', 'Casino', 'Pub']",4.1,288,relevant
116769539901065216358,"John ""Joe"" Hargrave",2018-06-12 05:06:40,4.0,"If you're in need of a wig, this is the place to go",0x80c8c144056d377b:0xb2ce307b8f5377e3,Vegas Girl Wigs,36.1507889,-115.2056107,['Wig shop'],3.9,148,relevant
105559523474905847747,Art Daub,2018-08-23 04:53:20,5.0,Great deals on quality products.,0x80999e4fa0e2c873:0x85904d8919396a2c,Costco Wholesale,39.1160423,-119.7784316,"['Warehouse store', 'Department store']",4.5,2563,relevant
118189030587194012688,Glenda Roberts-Hagler,2019-04-14 22:13:20,5.0,A great place to eat and play,0x80c8d6a52d7cd331:0x5ae7d979da863836,Emerald Island Casino,36.0326296,-114.9847127,"['Casino', 'Restaurant', 'Tourist attraction']",4.3,1647,relevant
111622523550287382572,Rob Carey,2020-12-30 17:40:00,5.0,Great place. Cut my hair exactly how I described,0x80a0e34ac9aab9b5:0xb4072edde3c013e5,The Edge Barbershop,40.9738232,-117.7367249,['Barber shop'],4.6,48,relevant
113023239240712711959,Tan Tran,2018-03-19 20:06:40,5.0,"Great customer service, friendly environment, great prices and was able to do what others stores couldn't. Definitely worth the 40 min drive across town.",0x80c8c342d3ecd465:0x7ea2be1b1c5cc141,Express Wireless Cell Phone Repair,36.1669609,-115.1151709,"['Cell phone store', 'Electronics repair shop', 'Electronics store', 'Repair service']",4.6,108,relevant
100619263518144219809,Aiden GREGORY,2017-08-28 08:46:40,5.0,Very friendly and food is great,0x80c8c1ba743668e3:0xcdcb56d4383497e0,Papa John's Pizza,36.1864611,-115.2242285,['Pizza restaurant'],3.5,148,relevant
115749098577767385918,Robin Fetting,2020-02-26 15:13:20,4.0,I felt the salesperson was a little pushy on trying to get me to take extra insurance. When I told him I had full coverage.,0x80c8cf5e373dad19:0x246af2c0faf8c5ef,Dollar Rent A Car,36.059725,-115.164626,['Car rental agency'],3.5,712,relevant
116536015863448269412,Leo Bocio,2016-07-24 17:06:40,1.0,"This company should be ashamed of themselves. They break equal opportunity laws. They're about to be served with papers and be sued. In their job interviews, they ask people unlawful questions and now they're getting sued for it. The human resources lady is an idiot and has no business in that job title. She acts like a child. The warehouse manager looks like he just got out of prison and if I was a customer I wouldn't do business with them. The manager is a total idiot and talks with a third grade education. This company is just trash. So, if I was a potential customer or job applicant I would stay awat!!!",0x80c8c53e58dffa7b:0x91eada9528a87eb3,Elite Flooring Plus,36.0986137,-115.1150283,"['Flooring store', 'Bathroom remodeler', 'Cabinet store', 'Carpet store', 'Countertop store', 'Granite supplier', 'Kitchen remodeler', 'Tile store', 'Turf supplier', 'Wood and laminate flooring supplier']",4.2,48,relevant
101047171697318159749,Tina Lally,2019-08-29 17:33:20,4.0,"Fun park! Not much shade, but fully enclosed. However, whatever you do, DO NOT WALK AROUND THE POND!!! The ducks, geese, and birds WILL CHASE YOU clear into the parking lot! They're super aggressive. Stay inside the playground area and you'll be fine.",0x80c8e942c8ca78bd:0x49aa776ba494b63,Aliante Nature Discovery Park,36.286863,-115.1759568,"['Park', 'Tourist attraction']",4.5,1790,relevant
111152506017973147713,William st john,2021-04-19 02:40:00,3.0,Spaghetti and meatballs was salty. People are nice. Woman has a Christian tee shirt on. I think is their main thing.,0x80c8c10166e34145:0x21e3e77853f5b725,Marsigliano's Pizzeria & More,36.1426219,-115.2690339,"['Italian restaurant', 'Pizza restaurant']",4.8,138,relevant
115156342093400160353,Dennis Burdick,2018-11-24 17:20:00,2.0,The service Tech. did not call to let me know my car was done. For three more days went by still no call. Went to Ford Country and picked my car. My car was wednesday and picked up on Saturday.. Still have problem.,0x80c8d11eb3fb673b:0x2392e57cd0864eb7,Ford Country,36.0489299,-115.0277942,['Ford dealer'],4.2,1417,relevant
109740863271342261202,Michael White,2019-06-16 01:53:20,4.0,I like it,0x80c8c2e2ff536619:0xe707256fd958c3e,Burger King,36.1971053,-115.1268431,['Fast food restaurant'],3.3,786,relevant
112192370321137333674,Chris Dall,2019-08-05 04:40:00,5.0,Loved my nice cold ice tea. Food was great.,0x80c8c37560f027b3:0xbe1f10e1de0878e0,Denny's,36.17028,-115.1410979,"['Diner', 'American restaurant', 'Breakfast restaurant']",4.1,2973,relevant
110885524568943968797,Robert Terry,2017-05-04 03:53:20,3.0,It was alright i just didnt have to much fun,0x80ce3897c3441343:0x688fdc85b7cf7e7f,Avi Resort & Casino,35.0158012,-114.6405985,"['Resort hotel', 'Campground', 'Casino', 'Golf course', 'RV park']",4.1,7808,relevant
107929575915273301927,Jeremy Brosnan,2021-02-08 07:40:00,5.0,Fast answers good response working within covid environment for them seems to be working out just fine. They took proper measures.,0x80c8eb5ab78d8fc3:0x1c2b6a5b217ab0f0,Service King Collision Azure,36.2744277,-115.2553369,"['Auto body shop', 'Auto dent removal service', 'Auto repair shop']",4.4,168,relevant
114905017100650391610,Birdmanx2 Birdmanx2,2020-03-19 09:26:40,3.0,Big swap meet,0x80c8c2cc3a838c01:0xc2896c1bd132e2d3,Broadacres Marketplace,36.2113334,-115.1010872,"['Market', 'Tourist attraction']",4.4,6664,irrelevant
101113040662551221772,Jeremy Hutchins,2020-10-26 02:40:00,5.0,"Never been on a helicopter before, took the night tour over Las Vegas. It was awesome! One of the best birthday surprises I've ever had! The pilot explains everything very well!",0x80ced4dfe541d269:0xb178833d153bf69e,5 Star Grand Canyon Helicopter Tours,35.9496099,-114.8595494,"['Helicopter tour agency', 'Heliport', 'Sightseeing tour agency', 'Tour agency', 'Tourist attraction']",4.7,209,relevant
106199394032613903554,Rafael David Patiño,2021-03-31 00:20:00,5.0,Just like in the movies! Be prepared to the long line to take your picture.,0x80c8d1348932683b:0x42027a27dabd9309,Welcome to Fabulous Las Vegas Sign,36.0820613,-115.1727777,['Tourist attraction'],4.6,9998,relevant
118162609605746894767,Dawyone Prime,2018-09-06 18:53:20,4.0,Go to the Barbershop ask for Derrick. Thank me later.,0x80c8c4088fc9bfbf:0x5f8d6ed3f1f9951f,Tarkanian Basketball Academy,36.1397441,-115.1764745,"['Basketball club', 'Basketball', 'Sports activity location', 'Youth organization']",4.4,88,irrelevant
109512006076803137488,Brandi Joslyn,2018-12-04 19:00:00,5.0,My family and I love this place,0x80c8eccf4d02701d:0xe295888b55610477,Gilcrease Nature Sanctuary,36.3092834,-115.2730601,"['Nature preserve', 'Tourist attraction']",4.7,514,relevant
117790356130528895849,Rhonda Morris,2018-06-12 02:20:00,4.0,It's Dutch Brothers what more can I say?,0x80990ac07f6dddbd:0x4af20bc3a9665be4,Tommy's Neighborhood Bar,39.1795343,-119.7687783,['Cocktail bar'],4.0,24,irrelevant
111181311268663387628,Amanda,2017-07-18 15:00:00,5.0,The best Mediterranean restaurant I've been to! The food was amazing and the prices were very good. Usually other Mediterranean places are expensive and don't give you as much food. The staff was was very kind as well. Great food and great service,0x80c8c0deab993199:0xe97d1773ae9ae34f,Maza Mediterranean & Turkish Halal Grill,36.1425437,-115.2424223,"['Mediterranean restaurant', 'Greek restaurant', 'Halal restaurant', 'Turkish restaurant']",4.3,1025,relevant
105836151213797517388,Scott Henderson,2021-04-07 21:13:20,5.0,"My name is Scott Henderson and I just bought a 2017 Hyundai Santa Fe, the salesman who's name was Kam was very professional and very courteous, very easy to get along with. He has only been there for two weeks but he is very knowledgeable. I would encourage anyone to purchase a vehicle from RTAG. There is no pressure from any of the salesmen, a very pleasurable car buying experience. Thank you again Kam for a very pleasurable experience Scott & Gloria",0x8099407f4808f3fb:0x18a236e0debf3ddd,Reno Tahoe Auto Group,39.491248,-119.789759,"['Used car dealer', 'Car dealer', 'Chauffeur service', 'Truck dealer', 'Used truck dealer']",4.2,364,relevant
100241428880377238239,Sara Anderson,2021-03-09 17:13:20,5.0,"We were looking for something that had something for everyone for breakfast. Since all the buffets were closed, this is where we decided to go. They have a very extensive menu, and everything that we got was good! The atmosphere is fun and the meal was affordable for Vegas!",0x80c8eabd76530305:0x13ccbe3da61821b9,America,36.1020703,-115.175189,"['American restaurant', 'Restaurant']",4.2,1542,relevant
116500238627784796583,Ciara Viola,2017-10-23 20:20:00,5.0,"They've always got the stuff you need, especially when the other feed stores are out of stock.",0x80993f2319c15b8d:0x8153089e180eadc1,1 stop ranch and feed,39.5277098,-119.7609564,"['Home goods store', 'Bird shop', 'Animal feed store', 'Gift shop', 'Pet supply store', 'Ranch']",4.6,68,relevant
